global_document	global_page	document_name	document_number	disease_state
2017019	20	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	19	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	31	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	22	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	4	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	21	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	27	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	26	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
2017019	34	Murano del(17p)/TP53mut Focus Deck (reactive) (v1.0)	BCL2-AA-00179-FM	Chronic Lymphocytic Leukemia (CLL)
3892923	567	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	262	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	572	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	356	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	518	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	266	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	545	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	569	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	570	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	534	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	372	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	574	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	556	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	565	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	568	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	533	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	573	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	357	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	489	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	5	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	571	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	575	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	566	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	420	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	516	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	371	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	544	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	411	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	263	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	373	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	517	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	364	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	476	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	400	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
3892923	382	AML Reactive Library - IIS & Collaborative Studies (RL2) (v3.0)	BCL2-AA-00240-FM	Acute Myeloid Leukemia (AML)
342038	189	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	495	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	442	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	240	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	509	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	167	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	242	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	196	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	487	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	461	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	241	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	279	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	198	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	253	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	222	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	192	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	480	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	3	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	470	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	250	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	258	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	249	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	5	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	427	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	364	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	252	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	306	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	110	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	200	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	433	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	190	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	109	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	307	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	226	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	208	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	132	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	510	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	194	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	158	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	103	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	507	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	165	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	251	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	431	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	224	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	236	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	506	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	511	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	106	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	195	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	157	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	508	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	432	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	188	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	378	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	28	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	280	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	213	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	105	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	149	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	219	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	107	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	305	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	187	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	268	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	227	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	146	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	304	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	205	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	474	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	203	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	193	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	126	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	494	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
342038	197	AML Reactive Library - AbbVie-Sponsored Trials (RL1) (v15.0)	BCL2-AA-00001-FM	Acute Myeloid Leukemia (AML)
1026914	4	COVID-19 in patients with Hematologic malignancies - Reactive CLL Deck (v5.0)	BCL2-AA-00075-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
1026914	3	COVID-19 in patients with Hematologic malignancies - Reactive CLL Deck (v5.0)	BCL2-AA-00075-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
1026914	5	COVID-19 in patients with Hematologic malignancies - Reactive CLL Deck (v5.0)	BCL2-AA-00075-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
1026914	2	COVID-19 in patients with Hematologic malignancies - Reactive CLL Deck (v5.0)	BCL2-AA-00075-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
930731	2	AbbVie R & D Pipeline Overview (v18.0)	APD1-AA-00001-FM	Acute Myeloid Leukemia (AML), Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Chronic Lymphocytic Leukemia (CLL), Crohns Disease (CD), Cystic Fibrosis (CF), Diabetic Retinopathy, Dry Eye Disease (DED), Eyelashes, Giant Cell Arteritis (GCA), Hematologic Malignancies, Hepatitis C Virus (HCV), Multiple Myeloma (MM), Myelodysplastic Syndrome (MDS), Myelofibrosis, Non-small Cell Lung Cancer (NSCLC), Parkinson's Disease (PD), Prostate Cancer, Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Small Cell Lung Cancer (SCLC), Solid Tumor, Spondyloarthropathy (SpA), Systemic Lupus Erythematosus, Ulcerative Colitis (UC), Vitiligo
2966196	2	Oncology Congress Compendia 2023 (v5.0)	BCMA-AA-00010-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Multiple Myeloma (MM), Myelodysplastic Syndrome (MDS)
2966196	63	Oncology Congress Compendia 2023 (v5.0)	BCMA-AA-00010-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Multiple Myeloma (MM), Myelodysplastic Syndrome (MDS)
2966196	1	Oncology Congress Compendia 2023 (v5.0)	BCMA-AA-00010-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Multiple Myeloma (MM), Myelodysplastic Syndrome (MDS)
2966196	7	Oncology Congress Compendia 2023 (v5.0)	BCMA-AA-00010-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Multiple Myeloma (MM), Myelodysplastic Syndrome (MDS)
4720028	20	SEQUENCE Manuscript Infographic PPT (v2.0)	RISN-AA-00471-FM	Crohns Disease (CD)
4720028	13	SEQUENCE Manuscript Infographic PPT (v2.0)	RISN-AA-00471-FM	Crohns Disease (CD)
4720028	8	SEQUENCE Manuscript Infographic PPT (v2.0)	RISN-AA-00471-FM	Crohns Disease (CD)
4720028	7	SEQUENCE Manuscript Infographic PPT (v2.0)	RISN-AA-00471-FM	Crohns Disease (CD)
4720028	1	SEQUENCE Manuscript Infographic PPT (v2.0)	RISN-AA-00471-FM	Crohns Disease (CD)
2379864	2	Epcoritamab Safety Management Card (v3.0)	EPCO-AA-00033-FM	DLBCL
2379864	4	Epcoritamab Safety Management Card (v3.0)	EPCO-AA-00033-FM	DLBCL
2379864	3	Epcoritamab Safety Management Card (v3.0)	EPCO-AA-00033-FM	DLBCL
2379864	1	Epcoritamab Safety Management Card (v3.0)	EPCO-AA-00033-FM	DLBCL
1148810	2	External Field-Medical Reactive Lemzo Deck (v2.0)	BCL2-AA-00089-FM	Acute Myeloid Leukemia (AML), Multiple Myeloma (MM), Myelodysplastic Syndrome (MDS)
1930370	189	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	110	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	99	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	101	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	20	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	200	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	91	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	172	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	19	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	136	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	217	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	55	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	118	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	37	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	235	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	73	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	109	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	28	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	226	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	64	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	127	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	244	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	82	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	15	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	213	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	51	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	33	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	114	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	231	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	105	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	222	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	60	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	42	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	240	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	95	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	239	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	68	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	86	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	248	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	13	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	31	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	112	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	22	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	103	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	121	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	93	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	57	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	219	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	138	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	39	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	192	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	75	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	237	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	66	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	228	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	48	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	129	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	84	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	246	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	17	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	116	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
1930370	35	Venetoclax in AML FAQs (v3.0)	BCL2-AA-00172-FM	Acute Myeloid Leukemia (AML)
